cluster_id,business_name,sector,post_type,caption_text,likes_count,comments_count,views_count,engagement_rate,view_rate,CTA_present,promo_post,mentions_location,religious_theme,patriotic_theme,arabic_dialect_style
2,Katusha Supermarket,Supermarkets,reel,😍😍 نابلس - مقابل الاكاديمية - بجانب مدرسة لطفيه الصيفي عمارة VIP 0599-25-24-50 katusha# reels #reels# #شعيرية_الدجاج #نابلس #الخليل #رام_الله #طولكرم #جنين #طوباس #قلقيلية #غزة,22.0,0,1664,0.0262216925,1.9833134684,1,1,1,0,0,1
2,Mikkawi 1955,Fashion,reel,زيارة استثنائية للراقية أسيل لمكاوي فاشن هاوس نابلس! ❤️ تابعوا الجزء من زيارتها وتجربة التسوق الفريدة بالريل ✨ #نابلس #جنين #رام_الله #جيبوكس #nablus #mikkawiSS2025 #newlady #newcollection #newman #fyp #geox,1275.0,0,1900000,0.022808586800000002,33.9892665474,1,1,1,0,0,1
2,Metro Market Nablus,Supermarkets,reel,💯🍯 مين بحب السكر البني؟ السكر البني مش صحي أكثر من الأبيض زي ما أغلبنا كان مفكر! الحقيقة إنهم وجهين لعملة واحدة من ناحية القيمة الغذائية، والفرق الوحيد هو الطعمة والقوام 👇 شاركونا كنتوا بتعرفوا هاي المعلومة ولا لسا بتبلشوا الأبيض بالبني؟ 👇 عنواننا || نابلس - رفيديا - الشارع الرئيسي مقابل مطعم كان يا مكان 📍 أرقام التواصل: 092362224 / واتساب 972595868680+,36.0,0,4994,0.020594965700000002,2.856979405,1,1,1,0,0,1
2,LOFT Palestine,Fashion,post,ستايل يناسبك، وتجربة تستحق الزيارة ✨ زورونا في ايكون مول رام الله - سردا - ط2,73.5,0,42250,0.0167349727,9.6197632058,1,1,1,0,0,1
2,EUROMODA,Fashion,reel,EUROMODA: A Style That Stays! 📍رام الله مول - b2 شارع الإرسال خدمة التوصيل للضفة والداخل #ramallah #fashion #clothingstore #trendyclothes #fallfashion,236.0,1,45000,0.0160135135,3.0405405405,1,1,1,0,0,1
2,KOTON Palestine,Fashion,reel,تعالو زورونا في فرعنا في ايكون مول 📍✨,988.0,0,167000,0.016012966,2.7066450567,1,1,1,0,0,1
2,Metro Market Nablus,Supermarkets,reel,شو ناقص لثلاجتكم اليوم؟ كل إشي تحتاجوه موجود عنا وبأفضل جودة 😍 شاركونا بالتعليقات، شو أكثر فاكهة بتحبوها في هذا الموسم؟ 🤔 عنواننا || نابلس - رفيديا - الشارع الرئيسي مقابل مطعم كان يا مكان 📍 أرقام التواصل: 092362224 / واتساب 972595868680+,25.0,0,2304,0.0143020595,1.3180778032,1,1,1,0,0,1
2,Lujain fashion,Fashion,reel,#سعرالعرض الطقم ب 30 شيقل والاربعة ب100 شيقل 🥰 #متوفر_توصيل_لجميع_مناطق_الضفة_القدس_والداخل,196.0,4,674,0.0142857143,0.0481428571,1,1,1,0,0,1
2,Mazaj Oriental - مزاج الشرقي,Cafes/Restaurants,reel,المذاق الفاخر يتميز به في جميع الأصناف الشرقية و الغربية في مزاج الشرقي. للحجز والاستفسار للتواصل: 0599420500، 0566000650، 082825003 العنوان: غزة، تقاطع شارع النصر مع شارع الثورة - بناية بدري وهبة.,315.0,5,16800,0.0140350877,0.7368421053,1,1,1,0,0,1
2,Vanilla Palestine,Cafes/Restaurants,reel,قريباً في نابلس، افتتاح فرع جديد. #فانيلا_اليوم_وكل_يوم,1652.0,163,213000,0.013057554,1.5323741007,1,1,1,0,0,1
2,Farouj Abu Alabd,Cafes/Restaurants,reel,والتؤ شو جربتو عند فروج ابو العبد ؟ لما بدك اكل من عالم اخر عنوانك هو فروج ابو العبد كنا نتابع على الاصول فروعنا: 📍 جنين - شارع جنين - مقابل كازية جفنا 📍 محطة عرابة - كازية البراء - بجانب مدرسة لطيفة الصيفي 📦 لطلبات التوصيل يرجى التواصل على الرقم المختصر #8899 او 0562900062 عرض أقل,311.0,13,392000,0.012960000000000001,15.68,1,1,1,0,0,1
2,Farouj Abu Alabd,Cafes/Restaurants,reel,واخيراً مطعم فروج ابو العبد فتح بنابلس فرع نابلس : 0569734529 فرع جنين : 0566184444 رفيديا - مقابل الاكاديمية - بجانب مدرسة لطيفة الصيفي جنين - شارع جنين - مقابل كازية جفنا - مبنى الغرفة التجارية عرض أقل,285.0,15,240000,0.012,9.6,1,1,1,0,0,1
2,Mazaj Oriental - مزاج الشرقي,Cafes/Restaurants,reel,الأصناف الفاخرة بتفاصيلها الشرقية تنفرد بها لنصنع لك تجربة خاصة لا مثيل لها. للحجز والاستفسار للتواصل: 0599420500، 0566000650، 082825003 العنوان: غزة، تقاطع شارع النصر مع شارع الثورة - بناية بدري وهبة.,254.0,4,10700,0.011315789500000001,0.4692982456,1,1,1,0,0,1
2,Mabella - مابيلا,Fashion,reel,وصل الكولكشن الجديد ✨✨ مابيلا بانتظاركم بأحدث الموديلات وأجمل القطع المميزة والمختلفة 😍✌️ تشكيلة جديدة تناسب كل الأذواق. العنوان: الخليل - عين سارة الحرس - مقابل LC Waikiki. خدمة توصيل متوفرة لجميع المناطق 🚚,823.0,4,15000,0.010740259700000001,0.1948051948,1,1,1,0,0,1
2,KFC Palestine,Cafes/Restaurants,reel,حان وقت القرمشة 😍 أصدقاؤنا في بيت لحم رجعنا نكون معكم بعد انتهاء أعمال الصيانة والتجديد 📍 بيت لحم - محطة الباصات المركزية أهلاً وسهلاً فيكم 🥰,612.0,2,3287,0.0102504174,0.0548747913,1,1,1,0,0,1
2,Mazaj Oriental - مزاج الشرقي,Cafes/Restaurants,reel,انتظرونا بحلتنا الجديدة في الأيام القليلة القادمة. العنوان: غزة، تقاطع شارع النصر مع شارع الثورة، مطعم مزاج الشرقي. أشهر الأصناف الشرقية من حول العالم بانتظاركم، كونوا بالقرب.,229.0,4,10200,0.0102192982,0.4473684211,1,1,1,0,0,1
2,Mazaj Oriental - مزاج الشرقي,Cafes/Restaurants,reel,دع المذاق يتحدث بما تمتاز به من لذة الأصناف الشرقية في مزاج الشرقي. للحجز والاستفسار للتواصل: 0599420500، 0566000650، 2825003 العنوان: مطعم مزاج - النصر - تقاطع شارع النصر مع شارع الثورة.,224.0,3,7084,0.0099561404,0.31070175440000003,1,1,1,0,0,1
2,Katusha Supermarket,Supermarkets,reel,😍😋 نابلس - مقابل الاكاديمية - بجانب مدرسة لطفيه الصيفي عمارة VIP 0599-25-24-50,8.0,0,605,0.0095351609,0.7210965435000001,1,1,1,0,0,1
2,Mazaj Oriental - مزاج الشرقي,Cafes/Restaurants,reel,الإبداع في عالم الأصناف الشرقية و الغربية والتفرد بالتفاصيل الشهية تجتمع فقط في #مزاج_الشرقي. من خلال الإتصال على الأرقام التالية: 0599420500، 0566000650، 2825003 العنوان: مطعم مزاج - النصر - تقاطع شارع النصر مع شارع الثورة.,209.0,3,6643,0.009298245600000001,0.2913596491,1,1,1,0,0,1
2,Hala Fashion هلا فاشن,Fashion,reel,"تكرار موديل حسب طلبكم 🔥
نوعية ممتازة وراحة مضمونة
جودة 100% غسيل ولبس 👌
🚚 متوفر توصيل لجميع المناطق
📲 لطلبك ابعت واتساب على الرقم: 0595426355
📍 هلا فاشن
جنين – شارع أبو بكر – قريب من مطعم الأقصى.. 🌿",9.0,0,858,0.009000000000000001,0.858,1,1,1,0,0,1
2,Mazaj Oriental - مزاج الشرقي,Cafes/Restaurants,reel,استمتعوا بلذة الأصناف الغربية من مزاج الشرقي. للحجز والاستفسار التواصل: 0599420500، 0566000650، 082825003 العنوان: غزة، تقاطع شارع النصر مع شارع الثورة - بناية بدري وهبة.,201.0,3,6885,0.0089473684,0.30197368420000004,1,1,1,0,0,1
2,Metro Market Nablus,Supermarkets,reel,مين حكى إنه السناك الصحي ممل؟ 🥝🍓 جربوا الفواكه المجففة من مسلماني! 😍 القرمشة لحالها حكاية، الطعم الأصلي والفوائد الصحية بمطرح واحد 😋👇 شاركونا بالتعليقات شو أكثر طعم بتحبوه؟ 🔥👇 عنواننا || نابلس - رفيديا - الشارع الرئيسي مقابل مطعم كان يا مكان 📍 أرقام التواصل: 092362224 / واتساب 972595868680+,14.0,0,1887,0.0080091533,1.0795194508,1,1,1,0,0,1
2,Metro Market Nablus,Supermarkets,reel,🧩💡 محتاج وقت تنفصل فيه عن العالم؟ ما في أحلى من قعدة 'البازل' 😎 1500 قطعة من التفاصيل اللي بتاخدك لعالم ثاني القطع متوفرة الآن داخل مترو ماركت.. أي رسمة حبيتوها أكثر؟ 👇 عنواننا || نابلس - رفيديا - الشارع الرئيسي مقابل مطعم كان يا مكان 📍 أرقام التواصل: 092362224 / واتساب 972595868680+,14.0,0,1903,0.0080091533,1.0886727689,1,1,1,0,0,1
2,Vanilla Palestine,Cafes/Restaurants,reel,NEW! 🥳 Mix Berries Cake 🥳 The cake you always dreamed about is now available at all VANILLA Branches 😋😋 #Mixberries #Cake #New #VANILLA #Today_and_Everyday #CakeAndCoffee #كيك #مكس_بيريز #جديد #فانيلا_اليوم_وكل_يوم,1063.0,0,106000,0.007647482000000001,0.7625899281,1,1,1,0,0,1
2,Metro Market Nablus,Supermarkets,reel,جولة في عالم الإسبريسو ☕✨ لما تكون صاحي عالقهوة والإسبريسو ماركت، ولا مكان تاني 😍 تشكيلة بتجنن من المطحون، والكبسولات، وأشهر الماركات العالمية شو نوعكم المفضل؟ جربوا بالتعليقات 👇 عنواننا || نابلس - رفيديا - الشارع الرئيسي مقابل مطعم كان يا مكان 📍 أرقام التواصل: 092362224 / واتساب 972595868680+,13.0,0,1435,0.0074370709,0.8209382151,1,1,1,0,0,1
2,Katusha Supermarket,Supermarkets,reel,😋😍 رامن متوفر بجميع النكهات نابلس - مقابل الاكاديمية - بجانب مدرسة لطفيه الصيفي عمارة VIP 0599-25-24-50 #رامن #كوري #reelsinstagram#,6.0,0,454,0.0071513707000000004,0.5411203814000001,1,1,1,0,0,1
2,Metro Market Nablus,Supermarkets,reel,Good morning ❤️😎 عنواننا || نابلس - رفيديا - الشارع الرئيسي مقابل مطعم كان يا مكان 📍 أرقام التواصل: 092362224 / واتساب 972595868680+,12.0,0,681,0.0068649886,0.3895881007,1,1,1,0,0,1
2,EUROMODA,Fashion,reel,Shopping Euromoda with friends! ✨ يورومودا خيارك الدائم لكل مناسبة 📍رام الله مول، b2 - شارع الإرسال خدمة التوصيل للضفة والداخل,98.0,1,56400,0.0066891892,3.8108108108,1,1,1,0,0,1
2,Mazaj Oriental - مزاج الشرقي,Cafes/Restaurants,reel,اكتشف ألذ المشاوي في مزاج الشرقي في #مكس_المشاوي، مع ألذ الشرقي بأنواعه المختلفة و طاجن ورق العنب الفاخر و السلطات الباردة. للحجز والاستفسار للتواصل: 0599420500، 0566000650، 082825003 العنوان: غزة، تقاطع شارع النصر مع شارع الثورة - بناية بدري وهبة.,146.0,3,6733,0.0065350877,0.2953070175,1,1,1,0,0,1
2,Mazaj Oriental - مزاج الشرقي,Cafes/Restaurants,reel,لا تفوتوا فرصة الاستمتاع بأطباق مزاج الشرقي في منيو الصالة بحلته الجديدة. للحجز والاستفسار للتواصل: 0599420500، 0566000650، 082825003 العنوان: تقاطع شارع النصر مع شارع الثورة - بناية بدري وهبة.,140.0,4,14400,0.0063157895,0.6315789474,1,1,1,0,0,1
2,Hala Fashion هلا فاشن,Fashion,reel,"تكرار موديل حسب طلبكم 🔥
نوعية ممتازة وراحة مضمونة
جودة 100% غسيل ولبس 👌
🚚 متوفر توصيل لجميع المناطق
📲 لطلبك ابعت واتساب على الرقم: 0595426355
📍 هلا فاشن
جنين – شارع أبو بكر – قريب من مطعم الأقصى.. 🌿",6.0,0,627,0.006,0.627,1,1,1,0,0,1
2,Mazaj Oriental - مزاج الشرقي,Cafes/Restaurants,reel,استمتع بتجربة متميزة مع مزاج الشرقي ونكهاته الشهية والأصناف الشرقية الأصيلة والمتنوعة. للحجز والاستفسار للتواصل: 0599420500، 0566000650، 082825003 العنوان: غزة، تقاطع شارع النصر مع شارع الثورة - بناية بدري وهبة.,122.0,2,5456,0.0054385965,0.23929824560000001,1,1,1,0,0,1
2,Lujain fashion,Fashion,reel,تشكيلة قمصان بأحلى الألوان 🎨 فقط ب 35 شيقل والثلاث 100 شيقل 🔥 #متوفر_توصيل_لجميع_مناطق_الضفة_القدس_والداخل,62.0,6,550,0.0048571429,0.0392857143,1,1,1,0,0,1
2,Katusha Supermarket,Supermarkets,reel,✨ اكتشف عالم المذاق الأصيل مع منتجات بن ✨ محمد السمان ❤️ قهوة طازجة، قهوة عربية، النكهة بكل ❤️ نابلس - مقابل الأكاديمية - بجانب مدرسة لطفيه الصيفي عمارة VIP 0599-25-24-50,3.0,1,1864,0.0047675805,2.2216924910999998,1,1,1,0,0,1
2,Bravo Supermarket,Supermarkets,reel,من أجواء عروض نهاية شهر نيسان 😍😍 العرض يومي الخميس والجمعة 🤩🤩 منستناكم,80.0,4,26900,0.0046666667000000005,1.4944444444,1,1,1,0,0,1
2,Farouj Abu Alabd,Cafes/Restaurants,post,فروج ابو العبد هو عنوانك للطعم الصح فروعنا : جنين - شارع جنين - مقابل كازية جفنا - مبنى الغرفة التجارية محطة عرابة - كازية البراء للمحروقات - مجمع البراء التجاري للطلبات التواصل : 0562900062 عرض أقل,98.0,18,19000,0.00464,0.76,1,1,1,0,0,1
2,Mazaj Oriental - مزاج الشرقي,Cafes/Restaurants,reel,لذة لا تقاوم، استمتع بما يبدع الشرقي من أشهى الأصناف الشرقية. جاهزين لاستقبال طلباتك الخارجية تيك أوي من السبت الى الخميس من الساعة 10 صباحاً حتى 9 مساء من خلال الاتصال على الأرقام: 0566000650 أو 0599420500 أو من خلال منفذ البيع في #كابيتال_مول، ردهة المطاعم، الطابق 2 يوم الجمعة من الساعة 9:00 صباحاً حتى الساعة 3:00 مساء، فرع النصر.,103.0,2,4278,0.0046052632,0.1876315789,1,1,1,0,0,1
2,Hala Fashion هلا فاشن,Fashion,reel,"👉🔥 Branded Jeans Collection🔥
Dsquared 👉 ديسكويرد
Dsquared ICON 👉 ديسكويرد آيكون
Diesel 👉 ديزل
Lavarto 👉 لافارتو
Lee🔥
نوعية ممتازة وراحة مضمونة
جودة 100% غسيل ولبس 👌
🚚 متوفر توصيل لجميع المناطق
📲 لطلبك ابعت واتساب على الرقم: 0595426355
📍 هلا فاشن
جنين – شارع أبو بكر – قريب من مطعم الأقصى.. 🌿",3.0,1,858,0.004,0.858,1,1,1,0,0,1
2,Fashion strawberry,Fashion,reel,Women formalwear collection promotional reel,25.0,0,2000,0.003968254,0.31746031750000003,1,1,1,0,0,1
2,aburob,Influencers,reel,شو قصة المفتاح؟,19700.0,1200,1000000,0.0036666667,0.17543859650000002,1,1,1,0,0,1
2,Bella Kids,Fashion,reel,فخورين بالتعاون مع العالميتين كنان وغزل في عرض ملابسنا 😍💙 تشكيلة العيد صارت جوا المحل! ✅ أحجام متنوعة ✅ خامة ممتازة ✅ ألوان مميزة ✅ تشكيلة واسعة وعيلة Bella Kids جاهزة لتساعدكم وتلبي طلباتكم شو بتستنوا؟ موقعنا: رام الله - شارع الإرسال بجانب المقاطعة عند سوبر ماركت الأصيل عرض أقل,8.0,11,651,0.0035849057,0.12283018870000001,1,1,1,0,0,1
2,Metro Market Nablus,Supermarkets,reel,لكل محبي السيارات الكلاسيكية والتفاصيل اللي بتخطف القلب 😎🔥 كل هاي التشكيلة متوفرة داخل قسم الألعاب في مترو ماركت 🔥😎 منشن لصاحبك اللي مهووس بالسيارات 🔥😎 عنواننا || نابلس - رفيديا - الشارع الرئيسي مقابل مطعم كان يا مكان 📍 أرقام التواصل: 092362224 / واتساب 972595868680+,6.0,0,400,0.0034324943,0.2288329519,1,1,1,0,0,1
2,Lujain fashion,Fashion,reel,#سعر_العرض50شيكل طقوم بقطعتين بالوان فخمة فقط ب 50 شيقل 🔥 #متوفر_توصيل_لجميع_مناطق_الضفة_القدس_والداخل,47.0,0,554,0.0033571429000000003,0.0395714286,1,1,1,0,0,1
2,Farouj Abu Alabd,Cafes/Restaurants,reel,🔥 كعكة الطاووق من فروج أبو العبد... غير شكل! 🔥 خبزة محمصة، طاووق مشوي بتتبيلة بتفوز 😍 مع صوصات وخضار وطعمة بتخليك ترجع تطلبها كل يوم 😜 اذا نفسك بإشي مرتب، مشبع، وطعمه بخطفك من أول عضّة... كعكة الطاووق هي الجواب 😎🔥 📍 فروج أبو العبد – الطعم اللي ما بتنسى,70.0,10,6200,0.0032,0.248,1,1,1,0,0,1
2,Lujain fashion,Fashion,reel,اكثر بنطلون مطلووووب 🫶😍 بلاطين التريند اللايكرا السكوش بس 25 شيقل 🔥 #size_S_M_L_XL #متوفر_توصيل_لجميع_مناطق_الضفة_القدس_والداخل,41.0,2,806,0.0030714286,0.0575714286,1,1,1,0,0,1
2,Noor Restaurant and Cafe,Cafes/Restaurants,reel,شيش طاووق البيرة - الطلوع قرب مدخل DCO | بجانب محطة الهدى للمحروقات للحجز: 022423366 0569690061 0598343842 واتساب: https://wa.link/b6a3ce الموقع: Google Maps: https://bit.ly/3xV1IuQ,123.0,1,426,0.0028181818,0.009681818200000001,1,1,1,0,0,1
2,Mikkawi 1955,Fashion,reel,أيقونة فريدة تجمع أرقى ما أبدعه مصممو الأزياء في العالم ✨ تجربة تسوق استثنائية تستحقونها 📍 شارع الأكاديمية - نابلس #نابلس #رام_الله #جنين #ramallah #nablus #jenin #newman #newlady #Geox,152.0,5,310000,0.0028085868,5.5456171735,1,1,1,0,0,1
2,Bravo Supermarket,Supermarkets,reel,في سر صغير بتحزروا إياه في برافو بيت وزن ✨ والحماس بلش من هسا... احكولنا بالتعليقات: شو بتتوقعوا يكون؟ 😍 فريق برافو كان فاصل يصير تريندنا 🔥 برافو مش أي سوبرماركت 💎,44.0,6,28300,0.0027777778,1.5722222222000002,1,1,1,0,0,1
2,Bravo Supermarket,Supermarkets,reel,لعشاق الجبنة... برافو مجهزلكم التشكيلة كاملة 😍🧀 في برافو بتلاقوا كل أنواع الجبنة والمشتقات الطازجة، بجودة عالية وطعم مرتب يناسب الفطور والسندويشات والضيافة والسهرات 👌 ومن الأجبان اليومية للأصناف المميزة، كل اللي بدكم إياه متوفر في كافة فروع برافو.,48.0,2,11900,0.0027777778,0.6611111111,1,1,1,0,0,1
2,aburob,Influencers,reel,اخر مرة بروح عند هاد الدكتور 💔 سنتروم - المكمل الغذائي رقم 1 بالعالم صار بالأردن!,14300.0,1180,1300000,0.0027157895000000003,0.22807017540000002,1,1,1,0,0,1
2,Lujain fashion,Fashion,reel,#سعر_العرض50شيكل طقوم بقطعتين بالوان فخمة فقط ب 50 شيقل 🔥 #متوفر_توصيل_لجميع_مناطق_الضفة_القدس_والداخل #size_m_l_xl_xxl,32.0,3,743,0.0025,0.053071428600000005,1,1,1,0,0,1
2,Ronza Elegant,Fashion,reel,كيف تطلعي شيك ومرتاحة بنفس الوقت؟؟؟؟ اختاري هذا الموديل من رونزا إليجنت موقعنا رام الله شارع الإرسال عياش مول الطابق سالب واحد متوفر خدمة التوصيل لكل مناطق الضفة والقدس والداخل 🚗🚗,33.0,2,1600,0.0025,0.11428571430000001,1,1,1,0,0,1
2,Baby Bump,Fashion,reel,"القماش اللي يناسب كل حركة حامل — نعومة وتمدد مثالي!

بنطلون فل لايكرا (ثابت) بخصر مرتفع وبطن داعم — قماشه مطاطي بالكامل يضم البطن ويعطي دعم وراحة طوال اليوم

متوفر بالأسود والكحلي.

مقاسات S-XXL.

متوفر الآن في baby bump — رام الله، وسط البلد، شارع الزهراء (مقابل هارموني، بجانب بيت الرياضة، قريب نوتيلا شوي)

توصيل لكافة مناطق البلاد.

للحجز: 0599940448",35.0,2,5922,0.0024666667,0.39480000000000004,1,1,1,0,0,1
2,Robian Restaurant,Cafes/Restaurants,reel,انت لازم مو علينا يالغني ، الك ينور وجه 😍 ✅ 02 - 663 8484 #شفاط #مطعم_روبيان,13.0,3,1400000,0.0024615385000000003,215.3846153846,1,1,1,0,0,1
2,Noor Restaurant and Cafe,Cafes/Restaurants,post,عصائر مطعم نور البيرة - الطلوع قرب مدخل DCO | بجانب محطة الهدى للمحروقات للحجز: 022423366 0569690061 0598343842 واتساب: https://wa.link/b6a3ce الموقع: Google Maps: https://bit.ly/3xV1IuQ,105.0,1,12500,0.0024090909,0.2840909091,1,1,1,0,0,1
2,Katusha Supermarket,Supermarkets,reel,تالشوز بالحبة 😍😋 ناتشوز مسالورد مكسيكي 🌶️🔥 كمنسسس وعكيس التجربة نابلس - مقابل الاكاديمية - بجانب مدرسة لطفيه الصيفي عمارة VIP 0599-25-24-50,2.0,0,151,0.0023837902000000003,0.1799761621,1,1,1,0,0,1
2,Katusha Supermarket,Supermarkets,reel,مشروب طبيعي بنكهات جديدة وغريبة والطعم فخم ومتوفر منه عصير بالسكر وارجانيك بدون سكر ❤️ نابلس - مقابل الاكاديمية - بجانب مدرسة لطفيه الصيفي عمارة VIP 0599-25-24-50,2.0,0,151,0.0023837902000000003,0.1799761621,1,1,1,0,0,1
2,Katusha Supermarket,Supermarkets,reel,سناكك المفضل صار واضح، قرمشة + نكهة 😎 #تايجر نابلس - مقابل الاكاديمية - بجانب مدرسة لطفيه الصيفي عمارة VIP 0599-25-24-50,2.0,0,151,0.0023837902000000003,0.1799761621,1,1,1,0,0,1
2,99streetwear,Fashion,reel,"بلوزة مخططة خامة مميزة 🔥
توصيل خلال 24 ساعة 🚚
📍 العنوان : الخليل - الحرس - بجانب lc waikiki - عمارة عرفة",9.0,2,5300,0.0021153846,1.0192307692,1,1,1,0,0,1
2,Bravo Supermarket,Supermarkets,reel,كل قطعة من عنا بتحكي فخامة 👌😍 لأنو هوم خيارك الأول دائماً 🏆 خدمة التوصيل متاحة لكل المحافظات عبر الواتساب. اطلبوا الآن ولا تفوتوا الفرصة ❤️📍,36.0,1,6770,0.0020555556,0.3761111111,1,1,1,0,0,1
2,Mikkawi 1955,Fashion,reel,لأناقة فاتنة لهذا الموسم، اخترنا لكِ تنسيقة متكاملة من Marella مزينة بسكارف، ليضيف لمظهرك جمال لافت ✨ اطلبيها من خلال متجرنا الإلكتروني أو من الرسائل أو تفضلي بزيارة معارضنا لمشاهدة التشكيلة الكاملة! 00972592077766 #نابلس #رام_الله #شوبيدي ramallah #nablus #newlady #marella #mikkawiSS2026 #newcollection,106.0,2,60800,0.0019320215,1.0876565295,1,1,1,0,0,1
2,Grand Stores Mall,Fashion,reel,🎀🤍 minigood تشكيلة جديدة داخل قسم,83.0,0,15300,0.0019302326,0.3558139535,1,1,1,0,0,1
2,Farouj Abu Alabd,Cafes/Restaurants,post,حضنوا الترتيب الصح للكعكة 😍👏 وأول ١٠ شباب بعملوا منشن... إله خصم على طلبه الجاي 😱👏 فروعنا : جنين - شارع جنين - مقابل كازية جفنا - مبنى الغرفة التجارية - الطابق الارضي محطة عرابة - مجمع البراء التجاري (كازية البراء للمحروقات) للطلب التواصل على الرقم : 0562900062 عرض أقل,15.0,31,19000,0.00184,0.76,1,1,1,0,0,1
2,Lujain fashion,Fashion,reel,#تألقي_سيدتي ❤️💫❤️ فستان روعة بقصة ناعم وقماش بارد فقط ب 80 شيقل 🔥 #متوفر_توصيل_لجميع_مناطق_الضفة_القدس_والداخل #size_s_m_l_xl,25.0,0,863,0.0017857143,0.061642857100000004,1,1,1,0,0,1
2,ROZAL,Fashion,reel,وأخيراً وصل التكرار ... عباية أحلى من كل الفستانين موقعنا : طولكرم - مجمع التاج - الطابق الثاني على المصعد آخر الطابق متوفر توصيل لجميع مناطق الضفة والداخل والقدس,120.0,14,38000,0.0017631579,0.5,1,1,1,0,0,1
2,Metro Market Nablus,Supermarkets,reel,ضيفوا لمسة سحرية لغرفتكم! ✨ البلورة الجديدة وصلت، من ألطف الهدايا الودودة، أي وحدة حسيتوا أكثر؟ 🧸🐻 عنواننا || نابلس - رفيديا - الشارع الرئيسي مقابل مطعم كان يا مكان 📍 أرقام التواصل: 092362224 / واتساب 972595868680+,3.0,0,310,0.0017162471,0.1773455378,1,1,1,0,0,1
2,Metro Market Nablus,Supermarkets,reel,أنت من أي فريق؟ ☕🤔 🤍 فريق الشاي الأسود الأصيل؟ 💚 ولا فريق الأعشاب والشاي الأخضر الصحي؟ عنواننا || نابلس - رفيديا - الشارع الرئيسي مقابل مطعم كان يا مكان 📍 أرقام التواصل: 092362224 / واتساب 972595868680+,3.0,0,284,0.0017162471,0.1624713959,1,1,1,0,0,1
2,Vanilla Palestine,Cafes/Restaurants,reel,"Taste Like Home CN, Noodles that will make you crave for more Want some? Get some. ❤️ . بفرع الطيرة فقط، وقرّباً نابلس #Today_and_Everyday #noodles #نودلز #اليوم_وكل_يوم",221.0,5,33800,0.0016258993,0.24316546760000002,1,1,1,0,0,1
2,Farouj Abu Alabd,Cafes/Restaurants,post,السفرة الحلوة ، ما بمشي حالها إلا أكلة بتفتح النفس 😌👌 اطلب كعكة شيش طاووق المميزة اليوم وخلي السفرة على أصولها 🔥 فروعنا: جنين - شارع جنين - مقابل كازية جفنا - مبنى الغرفة التجارية - الطابق الارضي محطة برقين - مجمع البراء التجاري (كازية البراء للمحروقات) للطلب التواصل على الرقم: 0562900062,37.0,3,19000,0.0016,0.76,1,1,1,0,0,1
2,Farouj Abu Alabd,Cafes/Restaurants,post,جوعان؟ لا تخلي معدتك تعتبك 😂 سنتر عال جوك بكعكة الشيش طاووق من فروج أبو العبد 😍🔥 فروعنا جنين - شارع جنين - مقابل كازية جفنا - مبنى الغرفة التجارية - الطابق الارضي محطة عرابة - مجمع البراء التجاري (كازية البراء للمحروقات) للطلب التواصل على الرقم : 0562900062,37.0,3,19000,0.0016,0.76,1,1,1,0,0,1
2,Farouj Abu Alabd,Cafes/Restaurants,post,الخيارات عنا بتحيرك 😌 بين برجر وبوفلك شاورما، وكعكة بتربط مزاجك، وكريسبي مقرمش 😮 احكيلنا شو قبلك يميل اليوم ؟! فروعنا جنين - شارع جنين - مقابل كازية جفنا - مبنى الغرفة التجارية - الطابق الارضي محطة عرابة - مجمع البراء التجاري (كازية البراء للمحروقات) للطلب التواصل على الرقم : 0562900062 عرض أقل,37.0,3,19000,0.0016,0.76,1,1,1,0,0,1
2,528 Fashion,Fashion,reel,"فستان رسمي بجنن صبايا متوفر بلونين الكحلي والبني ومقاسات
عنوان المحل: رام الله المصايف مقابل سوبر ماركت النخيل
رقم الواتس اب 0593656855
#رام_الله #ملابس #عيد #عرض أقل",7.0,0,1400,0.0015555556000000001,0.3111111111,1,1,1,0,0,1
2,Farouj Abu Alabd,Cafes/Restaurants,post,جرب طعم السعادة مع برجر فروج ابو العبد ❤️ 📍فروعنا 📍 جنين - شارع جنين - مقابل كازية جفنا - مبنى الغرفة التجارية - الطابق الارضي 📍 محطة عرابة - مجمع البراء التجاري (كازية البراء للمحروقات) للطلبات التواصل على الرقم : 0562900062 عرض أقل,37.0,1,19000,0.00152,0.76,1,1,1,0,0,1
2,Grand Stores Mall,Fashion,reel,🔥❤️ تشكيلة جديدة داخل القسم المنزلي,65.0,0,13000,0.0015116279,0.3023255814,1,1,1,0,0,1
2,Bravo Supermarket,Supermarkets,reel,من أكثر من 25 سنة، وبرافو بتختار فروعها بعناية... وبعد أول محطة في برافو البالوع، وصلنا لمحطتنا الثانية، برافو بيت وزن ✨ فرع بموقع مريح، وصوله سهل، ومصافه واسعة. وبنفس الشعور بتلاقوا كل اللي بدكم إياه من السوبرماركت، وقسم الأدوات المنزلية من Bravo Home، برافو بيت وزن، تجربة تسوق أريح، وخيارات أكثر بمكان واحد 🛒📍 نابلس - بيت وزن,25.0,1,4390,0.0014444444000000002,0.24388888890000002,1,1,1,0,0,1
